"division_numeric_code","start_date","end_date","is_in_union","age_range","data_series_type","group_type_relative_to_baseline","contraceptive_use_modern","contraceptive_use_traditional","contraceptive_use_any","unmet_need_modern","unmet_need_any","is_pertaining_to_methods_used_since_last_pregnancy","pertaining_to_methods_used_since_last_pregnancy_reason","has_geographical_region_bias","geographical_region_bias_reason","has_non_pregnant_and_other_positive_biases","non_pregnant_and_other_positive_biases_reason","age_group_bias","modern_method_bias","has_traditional_method_bias","traditional_method_bias_reason","has_absence_of_probing_questions_bias","se_modern","se_traditional","se_unmet_need","se_log_r_modern_no_use","se_log_r_traditional_no_use","se_log_r_unmet_no_need","source_id","record_id","region_code","possible_outlier","possible_outlier_userinput"
466,2015.547945,2015.80274,"N","15-49","MICS","UW",0.118205356638046,0.00436094016033684,0.122667550269426,,0.09284469825,"N",,"N","","N","","None","None","N","","N",0.00656020522511219,0.00120499534194226,,0.0705994637430806,0.34595203057852,,"5677","N_402",,1,
466,2018.594521,2018.879452,"N","15-49","DHS","UW",0.1097836272,0.00517738389,0.1149610111,,0.09005204979,"N",,"N","","N","","None","None","N","","N",0.009159572,0.000878,0.006619683,0.133969419,0.360877989,0.104774854,"7626","N_547",,0,
478,2015.49589,2015.912329,"N","15-49","MICS","UW",0.0230863899879571,0.00110175495309863,0.0241881449410557,,,"N",,"N","","N","","None","","N","","Y",0.00278980691052057,0.000493723843607022,,0.123694760380617,0.448598772525594,,"","new_1129",,1,
480,1991.246575,1991.663014,"N","15-49","Other","UW",0.01,0.001,0.011,,,"N",,"N","","N","","?","None","N","","N",,,,,,,"2813","N_202",,1,
480,2002,2002,"N","15-49","Other","UW",0.03324425287,0.00086206897,0.03410632184,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"2924","N_216",,0,
480,2014.49589,2014.745205,"N","15-49","Other","UW",0.024875,0.012,0.036875,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"5970","N_435",,0,
484,1987.084932,1987.410959,"N","15-49","DHS","UW",0.04548621894,0.00277182283,0.04825804177,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"1733","N_60",,1,
484,2009.49589,2009.520548,"N","15-49","National survey","UW",0.1897920794,0.00609577103,0.1958878505,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"5550","N_363",,0,
484,2015.70411,2015.953425,"N","15-49","MICS","UW",0.2785985718,0.0096783533,0.2882769251,,0.08629343428,"N",,"N","","N","","None","None","N","","Y",0.009006988,0.002080367,0.004605041,0.06765219,0.315282299,0.095577532,"7339","N_489",,1,
484,2018.613699,2018.758904,"N","15-49","National survey","UW",0.2636065,0.0056359,0.2692424,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"7709","N_567",,0,
484,2023.61643835616,2023.76164383562,"N","15-49","National survey","UW",0.307389098994597,0.00440756745975051,0.311796666454348,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"9341","N_1825",,0,
496,1998,1998,"N","15-49","National survey","UW",0.09880210773,0.04298594848,0.1417880562,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"675","N_478",,0,
496,2000.382514,2000.612022,"N","15-49","MICS","UW",0.1108050199,0.01101928375,0.1218243036,,,"N",,"N","","N","","None","None","N","","Y",0.006723534,0.001934806,0,0.078922442,0.197272977,,"1916","N_161",,1,
496,2003,2003,"N","15-49","National survey","UW",0.1731222634,0.03065005052,0.2037723139,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"677","N_480",,0,
496,2005.832877,2005.99726,"N","15-49","MICS","UW",0.186761584,0.01174092885,0.1985025128,,,"N",,"N","","N","","None","None","N","","Y",0.008254901,0.001974139,0,0.054296519,0.169833674,,"832","N_594",,1,
496,2008,2008,"N","15-49","National survey","UW",0.1706766917,0.01353383459,0.1842105263,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"4566","N_255",,0,
496,2010.589041,2010.627397,"N","15-49","MICS","UW",0.1552451905,0.00539285513,0.1606380456,,,"N",,"N","","N","","None","None","N","","Y",0.008351868,0.001624513,0.006612206,0.064128157,0.328382601,0.078354059,"5014","N_299",,1,
496,2013.745205,2013.989041,"N","15-49","MICS","UW",0.1326258154,0.01471643062,0.147342246,,0.09800037131,"N",,"N","","N","","None","None","N","","N",0.005658657,0.001963851,0.004944606,0.049986287,0.138359139,0.056315643,"5579","N_374",,1,
496,2018.720548,2018.989041,"N","15-49","MICS","UW",0.148583188457674,0.00393418940085918,0.152517377858533,,0.08856475181,"N",,"N","","N","","None","None","N","","Y",0.00268628427413691,0.000209087963977326,,0.091634600092661,0.515524457871328,,"7588","N_541",,1,
498,1997.665753,1997.745205,"N","15-49","Other","UW",0.1073174946,0.0264362851,0.1337537797,,,"N",,"N","","N","","?","None","N","","N",,,,,,,"24","N_178",,1,
498,2005.413699,2005.663014,"N","15-49","DHS","UW",0.1099316515,0.03451918839,0.1444508399,,0.03151815802,"N",,"N","","N","","None","None","N","","N",0.006274333,0.003753166,0.003299185,0.067324065,0.120715873,0.120575659,"1820","N_118",,0,
498,2012.29235,2012.494536,"N","15-49","MICS","UW",0.1719382158,0.02063383272,0.1925720485,,,"N",,"N","","N","","None","None","N","","N",0.009509836,0.003399777,0.006118523,0.068384882,0.170384876,0.101037639,"5013","N_298",,1,
498,2020.038251,2020.453552,"N","15-49","Other","UW",0.278,0.058,0.336,,0.056,"N",,"N","","N","","None","None","N","","N",,,,,,,"9033","N_602",,1,
499,2005.747945,2006.082192,"N","15-49","MICS","UW",0.1037926691,0.03428668422,0.1380793533,,,"N",,"N","","N","","None","None","N","","Y",,,,,,,"2456","N_180",,1,
499,2013.161644,2013.410959,"N","15-49","MICS","UW",0.1824147669,0.01197117308,0.19438594,,0.1134068501,"N",,"N","","N","","None","None","N","","Y",0.014910423,0.003166588,0.009137697,0.108043623,0.28202732,0.116233497,"5015","N_300",,1,
499,2018.747945,2018.989041,"N","15-49","MICS","UW",0.0968884604996312,0.00752316546425751,0.104411625963889,,0.0802859146,"N",,"N","","N","","None","None","N","","N",0.0231051695587751,0.00340599965900216,,0.287464723134283,0.593549339065084,,"7589","N_542",,0,
508,1997.161644,1997.578082,"N","15-49","DHS","UW",0.06204505989,0.01063377634,0.07267883624,,0.1471984951,"N",,"N","","N","","None","None","N","","N",0.007646671,0.002076504,0.010028531,0.149237662,0.318937229,0.109211457,"1767","N_84",,0,
508,2003.580822,2004.081967,"N","15-49","DHS","UW",0.2078602411,0.02300584485,0.2308660859,,0.1119302817,"N",,"N","","N","","None","None","N","","N",0.007829248,0.001557111,0.004298966,0.06142479,0.124619429,0.086930946,"1758","N_75",,0,
508,2008.581967,2008.912568,"N","15-49","MICS","UW",0.1732214056,0.0067237694,0.179945175,,,"N",,"N","","N","","None","None","N","","Y",0.006090456,0.001234829,0,0.057814582,0.247567444,,"4871","N_270",,1,
508,2011.413699,2011.912329,"N","15-49","DHS","UW",0.1365140024,0.00152716184,0.1380411643,,0.1410552764,"N",,"N","","N","","None","None","N","","N",0.004942611,0.00042,0.005000523,0.058153703,0.32472968,0.051314646,"5064","N_322",,0,
508,2015.328767,2015.830137,"N","15-49","DHS","UW",0.26616099819853,0.0150177160182743,0.281178714216805,,0.107067723980435,"N",,"N","","N","","None","None","N","","Y",0.00847552700271925,0.00133029806512679,0.0035330376347147,0.0636077720481024,0.274399545930612,0.0679418773175528,"5794","N_420",,0,
508,2022.49589,2023.158904,"N","15-49","DHS","UW",0.243746474,0.004572907,0.248319381,,0.14542501,"N",,"N",,"N",,"None","None","N",,"N",0.007888436,0.000792674,0.006364974,0.044273738,0.204214285,0.047939789,,,,0,
516,1992.497268,1992.912568,"N","15-49","DHS","UW",0.1816557853,0.01074393994,0.1923997252,,0.07345509879,"N",,"N","","N","","None","None","N","","N",0.011555435,0.002026622,0.004977792,0.077967698,0.191714692,0.074978054,"1799","N_110",,0,
516,2000.666667,2000.997268,"N","15-49","DHS","UW",0.3358233996,0.00404635854,0.3398697581,,0.1091061193,"N",,"N","","N","","None","None","N","","N",0.013651755,0.000879,0.006963264,0.061629817,0.267474248,0.075417123,"1807","N_114",,0,
516,2006.832877,2007.243836,"N","15-49","DHS","UW",0.4140827293,0.005739004,0.4198217333,,0.0795749017,"N",,"N","","N","","None","None","N","","N",0.010971158,0.00110468,0.004609904,0.045112647,0.19200422,0.061529884,"43","N_247",,0,
516,2013.328767,2013.745205,"N","15-49","DHS","UW",0.4685628395,0.00255795128,0.4711207908,,0.08677696827,"N",,"N","","N","","None","None","N","","N",0.005275993,0.000257,0.001983397,0.035057134,0.314772837,0.061872908,"5616","N_385",,0,
520,2023.66849,2023.915068,"N","15-49","MICS","UW",0.0724137931034483,0.00344827586206897,0.0758620689655172,,,"N",,"N",,"N",,"None","None","Y","Traditional methods include folk methods.","N",0.0207170269292233,0.00350126922343623,,0.308441748775371,1.01834354856287,,,,,0,
524,2006.084932,2006.663014,"N","15-49","DHS","UW",0.02530029967,0.00026458156,0.02556488122,,,"N",,"N","","N","","None","None","N","","N",0.003800673,0.000265,0,0.154125743,1.00152243,,"1851","N_137",,0,
524,2011,2011.493151,"N","15-49","DHS","UW",0.02015357885,0.00037388913,0.02052746798,,0.0014049066,"N",,"N","","N","","None","None","N","","N",0.003269671,0.000373,0.000609,0.165564652,0.998210369,0.434530889,"5065","N_323",,0,
524,2014.084932,2014.493151,"N","15-49","MICS","UW",0.01019521889,0,0.01019521889,,6.768086e-05,"N",,"N","","N","","None","None","N","","Y",0.002133297,0,6.77e-05,0.229672628,,1.000687145,"5672","N_397",,1,
524,2016.415301,2017.082192,"N","15-49","DHS","UW",0.01537931591,0.00058482383,0.01596413974,,,"N",,"N","","N","","None","None","N","","N",0.002843312,0.000417,0.000262,0.188251738,0.714019802,1.001846414,"6086","N_461",,0,
524,2019.329,2019.912329,"N","15-49","MICS","UW",0.00164902537694944,0,0.00164902537694944,,,"N",,"N","","N","","None","None","N","","N",0.000852165373646379,0,,0.523214170586207,,,"NaN","new_1246",,1,
524,2022,2022.493151,"N","15-49","DHS","UW",0.0250563913657853,0.0011524206711065,0.0262088120368918,,0.0019404306241923,"N",,"N","","N","","None","","N","","N",0.00294120523391102,0.000743283770695294,0.000812680147252836,0.120835422213482,0.645645522570161,0.418660598771121,"","",,1,
528,1982,1982,"N","15-49","Other","UW",0.4954666667,0.03553333333,0.531,,,"N",,"N","","N","","+","None","N","","N",,,,,,,"2728","N_189",,1,
528,1988,1988,"N","15-49","National survey","UW",0.5373756276,0.04877225011,0.5861478777,,,"N",,"N","","N","","+","None","N","","N",,,,,,,"2785","N_195",,1,
528,1998.49589,1998.328767,"N","15-49","National survey","UW",,,0.38,,,"N",,"N","","N","","+","None","N","","Y",,,,,,,"3231","N_232",,1,
528,2003.084932,2003.328767,"N","15-49","National survey","UW",,,0.43,,,"N",,"N","","N","","+","None","N","","Y",,,,,,,"3233","N_233",,1,
528,2008.163934,2008.581967,"N","15-49","National survey","UW",,,0.51,,,"N",,"N","","N","","+","None","N","","Y",,,,,,,"5146","N_330",,1,
528,2013.49589,2013.747945,"N","15-49","Other","UW",,,0.55,,,"N",,"N","","N","","+","None","N","","Y",,,,,,,"6009","N_447",,1,
548,2007.832877,2007.967123,"N","15-49","MICS","UW",0.09273806763,0.0009752532,0.09371332082,,,"N",,"N","","N","","None","None","N","","Y",0.011974431,0.000248,0,0.150676518,1.001343538,,"2476","N_181",,1,
548,2013.666,2013.928767,"N","15-49","National survey","UW",0.1119874055,0.02108060453,0.1330680101,,,"N",,"N","","N","","None","None","Y","Traditional methods include folk methods.","N",,,,,,,"5450","N_350",,0,
548,2023.49863,2023.8328767,"N","15-49","MICS","UW",0.0546542004337882,0.00654456730636604,0.0611987677401542,,,"N",,"N",,"N",,"None","None","N",,"Y",0.0056314290370361,0.00209295960080379,,0.145902771641427,0.40211887852207,,,,,1,
554,1976,1976,"N","15-49","National survey","UW",0.435,0.004,0.439,,,"N",,"N","","Y","","?","None","N","","N",,,,,,,"5415","N_338",,1,
558,1992.838798,1993.117808,"N","15-49","Other","UW",0.1127551648,0.00115120879,0.1139063736,,,"N",,"N","","N","","None","None","N","","Y",,,,,,,"1863","N_145",,1,
558,1997.915068,1998.410959,"N","15-49","DHS","UW",0.1242645663,0.0035658726,0.1278304389,,0.03226685723,"N",,"N","","N","","None","None","N","","N",0.005767734,0.000884,0.00275382,0.054548773,0.278042748,0.090535235,"1775","N_92",,0,
558,2001.665753,2001.99726,"N","15-49","DHS","UW",0.1471982379,0.0051202083,0.1523184462,,0.04006373569,"N",,"N","","N","","None","None","N","","N",0.006342361,0.00146512,0.003340018,0.053533399,0.289723199,0.091089064,"1759","N_76",,0,
558,2006.665753,2007.326027,"N","15-49","Other","UW",0.1784689722,0.0091165697,0.1875855419,,0.03168208013,"N",,"N","","N","","None","None","N","","N",,,,,,,"2948","N_223",,1,
558,2011.413699,2012.907104,"N","15-49","National survey","UW",0.2404471672,0.00574759851,0.2461947657,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"5569","N_371",,1,
562,1992.163934,1992.494536,"N","15-49","DHS","UW",0.02654357055,0.01234341899,0.03888698954,,,"N",,"N","","N","","None","None","N","","N",0.004461025,0.003424882,0,0.172900375,0.281273654,,"1731","N_58",,0,
562,1998.161644,1998.578082,"N","15-49","DHS","UW",0.0338304326,0.00982018257,0.04365061516,,0.03174291606,"N",,"N","","N","","None","None","N","","N",0.003915697,0.001545554,0.006414802,0.162230876,0.267627258,0.233418643,"1680","N_21",,0,
562,2000.289617,2000.598361,"N","15-49","MICS","UW",0.04851654845,0.00257093479,0.05108748324,,,"N",,"N","","N","","None","None","N","","Y",,,,,,,"1923","N_164",,1,
562,2006,2006.410959,"N","15-49","DHS","UW",0.02084204336,0.00287775949,0.02371980284,,0.01186468811,"N",,"N","","N","","None","None","N","","N",0.00190267,0.000933,0.001014189,0.22758947,0.494959512,0.21792567,"1736","N_63",,0,
562,2012.084699,2012.494536,"N","15-49","DHS","UW",0.01589219182,0.00060483641,0.01649702824,,0.01480167571,"N",,"N","","N","","None","None","N","","N",0.001643122,0.000219,0.000723,0.248875699,0.595710209,0.295464217,"5413","N_337",,0,
562,2016.142077,2016.325137,"N","15-49","PMA","UW",0.04115522705,0,0.04115522705,,0.0115344751,"N",,"N","","N","","None","None","N","","Y",0.006092546,0,0.002006675,0.328369776,,0.313230555,"6116","N_467",,1,
562,2017.328767,2017.745205,"N","15-49","PMA","UW",0.01690309303,0.00317811112,0.02008120415,,0.02033577385,"N",,"N","","N","","None","None","N","","N",0.004989738,0.000532,0.004784017,0.365367571,1.009814559,0.467873391,"7514","N_526",,1,
562,2020.915301,2021.326027,"N","15-49","PMA","UW",0.0122973382655787,0,0.0122973382655787,,0.0273661647703619,"N",,"N","","N","","None","None","N","","N",0.00356687545780477,0,0.00466798785801067,0.367512200076637,,0.367202189368553,"9099","N_607",,1,
562,2022,2022.411,"N","15-49","PMA","UW",0.00549663871312038,0.00101806731310963,0.00651470602623,,0.012454686352074,"N",,"N","","N","","None","None","N","","N",0.00271711845846762,0.000200467451332932,0.00178200047197613,0.507764207125466,1.00555414764817,0.326681217097574,"NaN","new_1305",,1,
562,2022.833,2023.158904,"N","15-49","PMA","UW",0.00436520463587184,0.000837290971826522,0.00520249560769836,,0.0126673329849591,"N",,"N","","N","","None","None","N","","N",0.00158783140332598,0.000840666155389071,0.00490096616427969,0.365775684263432,1.00569213277969,0.386877564673797,"","",,1,
566,1990.246575,1990.830137,"N","15-49","DHS","UW",0.04503566425,0.08546374861,0.1304994129,,0.01188833941,"N",,"N","","N","","None","None","N","","N",0.005135946,0.008077253,0.002441538,0.146763114,0.130055189,0.256123652,"1742","N_69",,0,
566,1999.161644,1999.410959,"N","15-49","DHS","UW",0.05932867501,0.04194901022,0.1012776852,,0.03736578313,"N",,"N","","N","","None","None","N","","N",0.006768441,0.0051145,0.003733137,0.092246406,0.099769772,0.09971608,"1828","N_124",,0,
566,2003.161644,2003.663014,"N","15-49","DHS","UW",0.1051559083,0.04368548279,0.1488413911,,0.07813552974,"N",,"N","","N","","None","None","N","","N",0.004951954,0.002577566,0.0051077,0.086003291,0.194868575,0.130164025,"1884","N_150",,0,
566,2007.161644,2007.284932,"N","15-49","MICS","UW",0.1237182617,0.02005694648,0.1437752082,,,"N",,"N","","N","","None","None","N","","Y",0.003766944,0.001118967,0,0.062263466,0.12391123,,"2478","N_182",,1,
566,2008.415301,2008.830601,"N","15-49","DHS","UW",0.1242628463,0.05038268973,0.174645536,,0.06201837391,"N",,"N","","N","","None","None","N","","N",0.002458249,0.002518604,0.001430513,0.044716247,0.062310541,0.050295073,"4695","N_262",,0,
566,2011.084932,2011.243836,"N","15-49","MICS","UW",0.1505057304,0.04964749511,0.2001532255,,,"N",,"N","","N","","None","None","N","","Y",0.004365607,0.003238245,0.002433915,0.058767967,0.089307968,0.055203579,"5018","N_301",,1,
566,2012.497268,2012.997268,"N","15-49","National survey","UW",0.1080309825,0.0173257236,0.1253567061,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"5549","N_362",,1,
566,2013.084932,2013.493151,"N","15-49","DHS","UW",0.145701625,0.03511133613,0.1808129612,,0.04311502717,"N",,"N","","N","","None","None","N","","N",0.004113149,0.001400185,0.001678416,0.042420436,0.070910728,0.064584,"5447","N_348",,0,
566,2016.666667,2017.082192,"N","15-49","MICS","UW",0.066646740697364,0.0116034388832795,0.0782501795806435,,,"N",,"N","","N","","None","None","N","","Y",0.00228326500976208,0.000756710676612559,,0.0543328611285052,0.112587288697883,,"5640","N_389",,1,
566,2018.616438,2018.991781,"N","15-49","DHS","UW",0.07022092558,0.0191129127,0.08933383828,,0.06722535934,"N",,"N","","N","","None","None","N","","N",0.002945421,0.001327936,0.002141585,0.055412954,0.094684726,0.046079652,"7628","N_548",,0,
566,2021.666,2021.99726,"N","15-49","MICS","UW",0.095627688350193,0.0141902260648679,0.109817914415061,,,"N",,"N","","N","","None","None","N","","N",0.00561434768904629,0.00131376361007692,,0.0711641367241647,0.151976623970145,,"NaN","new_1331",,1,
584,2007.10411,2007.430137,"N","15-49","National survey","UW",0.1755495234,0.0080858933,0.1836354167,,,"N",,"N","","N","","None","None","Y","Traditional methods include folk methods.","N",,,,,,,"3259","N_234",,0,
591,2013,2013,"N","15-49","MICS","UW",0.2742652571,0.01024775498,0.284513012,,0.1075315644,"N",,"N","","N","","None","None","N","","Y",0.0135376849263828,0.00431362435632371,0.00972251871942163,0.0747000317737769,0.428515754672152,0.116631518195506,"5023","N_1891",,1,
591,2014.657534,2015.912329,"N","15-49","Other","UW",0.261614098,0.00765417915,0.2692682772,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"7724","N_571",,0,
598,1996.478142,1997.589041,"N","15-49","National survey","UW",0.01907646177,0.0150832084,0.03415967016,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"670","N_476",,1,
598,2006.747945,2007.082192,"N","15-49","National survey","UW",0.03186743149,0.01848311026,0.05035054175,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"3267","N_235",,1,
598,2016.915301,2018.950685,"N","15-49","DHS","UW",0.0643153578,0.00971261708,0.07402797488,,0.04571412493,"N",,"N","","N","","None","None","N","","N",0.004239656,0.001564863,0.003608238,0.100097431,0.184630499,0.100094866,"7368","N_496",,0,
600,1987,1987,"N","15-49","Other","UW",0.004,0.012,0.016,,0.08806435644,"N",,"N","","N","","?","None","Y","Traditional methods include folk methods.","N",,,,,,,"2772","N_194",,1,
600,1990.328767,1990.663014,"N","15-49","DHS","UW",0.05273474057,0.02602265894,0.07875739951,,0.01220267148,"N",,"N","","N","","None","None","N","","N",0.005192349,0.003626214,0.00273528,0.103860635,0.142949108,0.226908875,"1686","N_27",,0,
600,1995.747945,1996.161202,"N","15-49","Other","UW",0.1098483236,0.05191750931,0.1617658329,,0.04327586207,"N",,"N","","N","","None","None","Y","Traditional methods include folk methods.","Y",,,,,,,"782","N_578",,1,
600,1998.70411,1998.912329,"N","15-49","Other","UW",0.12,0.035,0.155,,0.017,"N",,"N","","N","","?","None","Y","Traditional methods include folk methods.","Y",,,,,,,"30","N_226",,1,
600,2004.163934,2004.579235,"N","15-49","Other","UW",0.211609358,0.04196300326,0.2535723613,,0.05611860718,"N",,"N","","N","","?","None","N","","Y",,,,,,,"649","N_471",,1,
600,2008.415301,2008.830601,"N","15-49","Other","UW",0.316,0.039,0.355,,0.0760632716,"N",,"N","","N","","?","None","N","","Y",,,,,,,"4544","N_253",,1,
600,2016.415301,2016.70765,"N","15-49","MICS","UW",0.306514167826864,0.00680337949627833,0.313317547323142,,0.1265571743,"N",,"N","","N","","None","None","N","","Y",0.0114195615954372,0.00194888978421311,,0.0614162309370612,0.313362657865713,,"7496","N_516",,1,
604,1981,1981,"N","15-49","Other","UW",,,0.0191839172,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"52","N_333",,1,
604,1986.665753,1986.99726,"N","15-49","DHS","UW",0.01858027632,0.01667460696,0.03525488328,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"1771","N_88",,1,
604,1991.747945,1992.245902,"N","15-49","DHS","UW",0.04014794704,0.03141638315,0.07156433019,,0.01757339263,"N",,"N","","N","","None","None","N","","N",0.002633246,0.002271609,0.001470715,0.072079686,0.077877295,0.096240225,"1772","N_89",,0,
604,1996.581967,1996.912568,"N","15-49","DHS","UW",0.05365319897,0.02860372598,0.08225692496,,0.02676581418,"N",,"N","","N","","None","None","N","","N",0.003078738,0.001801681,0.001795085,0.066336728,0.070541439,0.074943553,"1773","N_90",,0,
604,2000.497268,2000.912568,"N","15-49","DHS","UW",0.08444125134,0.03645709347,0.1208983448,,0.0282424405,"N",,"N","","N","","None","None","N","","N",0.002968662,0.001916521,0.001845152,0.046034405,0.071988153,0.076788947,"1774","N_91",,0,
604,2006.021918,2006.745205,"N","15-49","DHS","UW",0.1060213168,0.04125562703,0.1472769438,,0.02714419673,"N",,"N","","N","","None","None","N","","N",0.004507513,0.003115566,0.001993074,0.052809696,0.087093372,0.081825757,"2515","N_183",,0,
604,2007,2008.830601,"N","15-49","DHS","UW",0.1267209619,0.04061215369,0.1673331156,,0.03067444316,"N",,"N","","N","","None","None","N","","N",0.005593543,0.002617777,0.001910743,0.054601295,0.079577223,0.086031517,"2517","N_185",,0,
604,2009.161644,2009.912329,"N","15-49","DHS","UW",0.1313539088,0.04140078333,0.1727546921,,0.02977813722,"N",,"N","","N","","None","None","N","","N",0.005336499,0.002714966,0.002230065,0.046927593,0.069054282,0.077002502,"4702","N_267",,0,
604,2010.161644,2010.99726,"N","15-49","DHS","UW",0.1390228295,0.04341154329,0.1824343728,,0.02690037559,"N",,"N","","N","","None","None","N","","N",0.005442431,0.002636368,0.001983387,0.048857519,0.071185822,0.081567478,"2516","N_184",,0,
604,2011.161644,2011.99726,"N","15-49","DHS","UW",0.1504641164,0.0440814192,0.1945455356,,0.02724076214,"N",,"N","","N","","None","None","N","","N",0.005113389,0.002415961,0.001859926,0.043643293,0.068181704,0.083051013,"5373","N_336",,0,
604,2012.163934,2012.997268,"N","15-49","DHS","UW",0.151636185,0.04465515341,0.1962913384,,0.02649827233,"N",,"N","","N","","None","None","N","","N",0.004243684,0.002149013,0.001718514,0.040721853,0.059814358,0.078780465,"5555","N_364",,0,
604,2013.161644,2013.912329,"N","15-49","DHS","UW",0.1398464322,0.04503005025,0.1848764824,,,"N",,"N","","N","","None","None","Y","Traditional methods include folk methods.","N",,,,,,,"5826","N_428",,0,
604,2014.161644,2014.99726,"N","15-49","DHS","UW",0.1570166249,0.04843837652,0.2054550014,,,"N",,"N","","N","","None","None","Y","Traditional methods include folk methods.","N",,,,,,,"5954","N_432",,0,
604,2015.175342,2015.967123,"N","15-49","DHS","UW",0.1630068966,0.03986220159,0.2028690981,,,"N",,"N","","N","","None","None","Y","Traditional methods include folk methods.","N",,,,,,,"7517","N_528",,0,
604,2016.185792,2016.961749,"N","15-49","DHS","UW",0.1811256648,0.04511233246,0.2262379973,,,"N",,"N","","N","","None","None","Y","Traditional methods include folk methods.","N",,,,,,,"7518","N_529",,0,
604,2017.164384,2017.958904,"N","15-49","DHS","UW",0.1970758597,0.04771066342,0.2447865231,,,"N",,"N","","N","","None","None","Y","Traditional methods include folk methods.","N",,,,,,,"7641","N_552",,0,
604,2018.084932,2018.956164,"N","15-49","DHS","UW",0.1964044335,0.04131679583,0.2377212293,,,"N",,"N","","N","","None","None","Y","Traditional methods include folk methods.","N",,,,,,,"7725","N_572",,0,
604,2019,2019.99726,"N","15-49","DHS","UW",0.1952165963,0.03986839462,0.235084991,,,"N",,"N","","N","","None","None","Y","Traditional methods include folk methods.","N",,,,,,,"9104","N_612",,0,
604,2020,2020.997268,"N","15-49","DHS","UW",0.1714101234,0.02835804131,0.1997681647,,,"N",,"N","","N","","None","None","Y","Traditional methods include folk methods.","N",,,,,,,"9105","N_613",,0,
604,2021,2021.99726027397,"N","15-49","National survey","UW",0.2066,0.0325,0.2392,,,"N",,"N","","N","","None","None","N","","Y",,,,,,,"9192","N_1922",,1,
604,2022,2022.99726027397,"N","15-49","National survey","UW",0.2461,0.0331,0.2793,,,"N",,"N","","N","","None","None","N","","Y",,,,,,,"9272","N_1923",,1,
608,1993.161644,1993.410959,"N","15-49","DHS","UW",0.00743623416,0.00071380962,0.00815004378,,0.00318569213,"N",,"N","","N","","None","None","N","","N",0.001244618,0.000364,0.000685,0.17617096,0.511426494,0.234316375,"1836","N_128",,0,
608,1995,1995,"N","15-49","National survey","UW",0.0033581052,0.00115543433,0.00451353954,,,"N",,"N","","N","","None","None","N","","Y",,,,,,,"3269","N_236",,1,
608,1996,1996,"N","15-49","National survey","UW",0.00589585545,0.0003164645,0.00621231995,,,"N",,"N","","N","","None","None","N","","Y",,,,,,,"3270","N_237",,1,
608,1997,1997,"N","15-49","National survey","UW",0.051732584,0.00227143206,0.05400401606,,,"N",,"N","","N","","None","None","N","","Y",,,,,,,"3271","N_238",,1,
608,1998.084932,1998.326027,"N","15-49","DHS","UW",0.00896215093,0.00192410228,0.01088625321,,0.00667008844,"N",,"N","","N","","None","None","N","","N",0.001313847,0.000641,0.001212379,0.164559785,0.333951271,0.186217601,"1837","N_129",,0,
608,1999,1999,"N","15-49","National survey","UW",0.03087782918,0.001002297,0.03188012618,,,"N",,"N","","N","","None","None","N","","Y",,,,,,,"3273","N_239",,1,
608,2001,2001,"N","15-49","National survey","UW",0.00999313501,0.00349656751,0.01348970252,,,"N",,"N","","N","","None","None","N","","Y",,,,,,,"3275","N_240",,1,
608,2002,2002,"N","15-49","National survey","UW",0.00953473779,0,0.00953473779,,,"N",,"N","","N","","None","None","N","","Y",,,,,,,"3276","N_241",,1,
608,2003.413699,2003.745205,"N","15-49","DHS","UW",0.01103477379,0.001947447,0.01298222078,,0.01017446309,"N",,"N","","N","","None","None","N","","N",0.001305969,0.000685,0.001204449,0.140049683,0.38875053,0.138403441,"1850","N_136",,0,
608,2004,2004,"N","15-49","National survey","UW",0.01630621899,0.00234360217,0.01864982116,,,"N",,"N","","N","","None","None","N","","Y",,,,,,,"3278","N_242",,1,
608,2005,2005,"N","15-49","National survey","UW",0.01415295093,0.00285061175,0.01700356268,,,"N",,"N","","N","","None","None","N","","Y",,,,,,,"3279","N_243",,1,
608,2008.581967,2008.745902,"N","15-49","DHS","UW",0.019255244,0.00899686265,0.02825210665,,0.01584465897,"N",,"N","","N","","None","None","N","","N",0.002487536,0.001731223,0.001857442,0.132486303,0.195268278,0.119429634,"4700","N_265",,0,
608,2013.580822,2013.745205,"N","15-49","DHS","UW",0.02226796529,0.01294071064,0.03520867592,,0.01598379789,"N",,"N","","N","","None","None","N","","N",0.001718634,0.001448378,0.001322459,0.095806238,0.131164835,0.104936152,"5613","N_384",,0,
